Datas,Cidades,Estados,Geocode,UTP
2021-02-09,passo fundo,RS,4314100.0,240.0
2021-02-09,patos,PB,2510808.0,244.0
2021-02-09,paulo afonso,BA,2924009.0,246.0
2021-02-09,petrolina,PE,2611101.0,253.0
2021-02-09,ponta grossa,PR,4119905.0,264.0
2021-02-09,porto alegre,RS,4314902.0,267.0
2021-02-09,porto seguro,BA,2925303.0,268.0
2021-02-09,porto velho,RO,1100205.0,269.0
2021-02-09,presidente prudente,SP,3541406.0,274.0
2021-02-09,recife,PE,2611606.0,278.0
2021-02-09,ribeirão preto,SP,3543402.0,281.0
2021-02-09,rio branco,AC,1200401.0,282.0
2021-02-09,rio verde,GO,5218805.0,287.0
2021-02-09,rio de janeiro,RJ,3304557.0,284.0
2021-02-09,rondonópolis,MT,5107602.0,289.0
2021-02-09,salvador,BA,2927408.0,291.0
2021-02-09,santarém,PA,1506807.0,298.0
2021-02-09,serra,ES,3205002.0,363.0
2021-02-09,sinop,MT,5107909.0,324.0
2021-02-09,sorriso,MT,5107925.0,725.0
2021-02-09,são josé do rio preto,SP,3549805.0,311.0
2021-02-09,são josé dos campos,SP,3549904.0,312.0
2021-02-09,são luís,MA,2111300.0,314.0
2021-02-09,são paulo,SP,3550308.0,316.0
2021-02-09,tefé,AM,1304203.0,734.0
2021-02-09,teixeira de freitas,BA,2931350.0,334.0
2021-02-09,teresina,PI,2211001.0,336.0
2021-02-09,três lagoas,MS,5008305.0,344.0
2021-02-09,uberaba,MG,3170107.0,351.0
2021-02-09,uberlândia,MG,3170206.0,352.0
2021-02-09,varginha,MG,3170701.0,358.0
2021-02-09,vilhena,RO,1100304.0,759.0
2021-02-09,vitória da conquista,BA,2933307.0,362.0
2021-02-10,altamira,PA,1500602.0,375.0
2021-02-10,angra dos reis,RJ,3300100.0,767.0
2021-02-10,aracaju,SE,2800308.0,19.0
2021-02-10,aracati,CE,2301109.0,388.0
2021-02-10,araguaína,TO,1702109.0,20.0
2021-02-10,barra do garças,MT,5101803.0,37.0
2021-02-10,barreiras,BA,2903201.0,38.0
2021-02-10,bauru,SP,3506003.0,40.0
2021-02-10,belo horizonte,MG,3106200.0,42.0
2021-02-10,belém,PA,1501402.0,41.0
2021-02-10,boa vista,RR,1400100.0,47.0
2021-02-10,bonito,PA,1501600.0,414.0
2021-02-10,brasília,DF,5300108.0,53.0
2021-02-10,cabo frio,RJ,3300704.0,56.0
2021-02-10,cacoal,RO,1100049.0,430.0
2021-02-10,caldas novas,GO,5204508.0,62.0
2021-02-10,campina grande,PB,2504009.0,65.0
2021-02-10,campo grande,AL,2701506.0,67.0
2021-02-10,cascavel,CE,2303501.0,79.0
2021-02-10,caxias do sul,RS,4305108.0,84.0
2021-02-10,chapecó,SC,4204202.0,88.0
2021-02-10,conceição do almeida,BA,2908309.0,93.0
2021-02-10,corumbá,MS,5003207.0,138.0
2021-02-10,cruzeiro do sul,AC,1200203.0,492.0
2021-02-10,cuiabá,MT,5103403.0,98.0
2021-02-10,curitiba,PR,4106902.0,100.0
2021-02-10,dourados,MS,5003702.0,103.0
2021-02-10,feira de santana,BA,2910800.0,107.0
2021-02-10,fernando de noronha,PE,2605459.0,508.0
2021-02-10,florianópolis,SC,4205407.0,110.0
2021-02-10,fortaleza,CE,2304400.0,111.0
2021-02-10,foz do iguaçu,PR,4108304.0,140.0
2021-02-10,goiânia,GO,5208707.0,117.0
2021-02-10,guarapuava,PR,4109401.0,121.0
2021-02-10,ilhéus,BA,2913606.0,126.0
2021-02-10,imperatriz,MA,2105302.0,128.0
2021-02-10,itaituba,PA,1503606.0,541.0
2021-02-10,itajaí,SC,4208203.0,160.0
2021-02-10,jaguaruna,SC,4208807.0,551.0
2021-02-10,ji-paraná,RO,1100122.0,182.0
2021-02-10,jijoca de jericoacoara,CE,2307254.0,557.0
2021-02-10,joinville,SC,4209102.0,186.0
2021-02-10,joão pessoa,PB,2507507.0,185.0
2021-02-10,juazeiro do norte,CE,2307304.0,187.0
2021-02-10,juiz de fora,MG,3136702.0,189.0
2021-02-10,lages,SC,4209300.0,191.0
2021-02-10,lençóis,BA,2919306.0,569.0
2021-02-10,londrina,PR,4113700.0,199.0
2021-02-10,lábrea,AM,1302405.0,567.0
2021-02-10,macapá,AP,1600303.0,202.0
2021-02-10,macaé,RJ,3302403.0,201.0
2021-02-10,maceió,AL,2704302.0,203.0
2021-02-10,manaus,AM,1302603.0,206.0
2021-02-10,marabá,PA,1504208.0,208.0
2021-02-10,maringá,PR,4115200.0,211.0
2021-02-10,montes claros,MG,3143302.0,218.0
2021-02-10,mossoró,RN,2408003.0,220.0
2021-02-10,natal,RN,2408102.0,222.0
2021-02-10,oriximiná,PA,1505304.0,618.0
2021-02-10,palmas,TO,1721000.0,231.0
2021-02-10,parauapebas,PA,1505536.0,237.0
2021-02-10,parintins,AM,1303403.0,238.0
2021-02-10,parnaíba,PI,2207702.0,239.0
2021-02-10,passo fundo,RS,4314100.0,240.0
2021-02-10,patos,PB,2510808.0,244.0
2021-02-10,paulo afonso,BA,2924009.0,246.0
2021-02-10,petrolina,PE,2611101.0,253.0
2021-02-10,ponta grossa,PR,4119905.0,264.0
2021-02-10,porto alegre,RS,4314902.0,267.0
2021-02-10,porto seguro,BA,2925303.0,268.0
2021-02-10,porto velho,RO,1100205.0,269.0
2021-02-10,presidente prudente,SP,3541406.0,274.0
2021-02-10,recife,PE,2611606.0,278.0
2021-02-10,ribeirão preto,SP,3543402.0,281.0
2021-02-10,rio branco,AC,1200401.0,282.0
2021-02-10,rio verde,GO,5218805.0,287.0
2021-02-10,rio de janeiro,RJ,3304557.0,284.0
2021-02-10,rondonópolis,MT,5107602.0,289.0
2021-02-10,salvador,BA,2927408.0,291.0
2021-02-10,santarém,PA,1506807.0,298.0
2021-02-10,serra,ES,3205002.0,363.0
2021-02-10,sinop,MT,5107909.0,324.0
2021-02-10,sorriso,MT,5107925.0,725.0
2021-02-10,são josé do rio preto,SP,3549805.0,311.0
2021-02-10,são josé dos campos,SP,3549904.0,312.0
2021-02-10,são luís,MA,2111300.0,314.0
2021-02-10,são paulo,SP,3550308.0,316.0
2021-02-10,tefé,AM,1304203.0,734.0
2021-02-10,teixeira de freitas,BA,2931350.0,334.0
2021-02-10,teresina,PI,2211001.0,336.0
2021-02-10,três lagoas,MS,5008305.0,344.0
2021-02-10,uberaba,MG,3170107.0,351.0
2021-02-10,uberlândia,MG,3170206.0,352.0
2021-02-10,varginha,MG,3170701.0,358.0
2021-02-10,vilhena,RO,1100304.0,759.0
2021-02-10,vitória da conquista,BA,2933307.0,362.0
2021-02-11,altamira,PA,1500602.0,375.0
2021-02-11,angra dos reis,RJ,3300100.0,767.0
2021-02-11,aracaju,SE,2800308.0,19.0
2021-02-11,aracati,CE,2301109.0,388.0
2021-02-11,araguaína,TO,1702109.0,20.0
2021-02-11,barra do garças,MT,5101803.0,37.0
2021-02-11,barreiras,BA,2903201.0,38.0
2021-02-11,bauru,SP,3506003.0,40.0
2021-02-11,belo horizonte,MG,3106200.0,42.0
2021-02-11,belém,PA,1501402.0,41.0
2021-02-11,boa vista,RR,1400100.0,47.0
2021-02-11,bonito,PA,1501600.0,414.0
2021-02-11,brasília,DF,5300108.0,53.0
2021-02-11,cabo frio,RJ,3300704.0,56.0
2021-02-11,cacoal,RO,1100049.0,430.0
2021-02-11,caldas novas,GO,5204508.0,62.0
2021-02-11,campina grande,PB,2504009.0,65.0
2021-02-11,campo grande,AL,2701506.0,67.0
2021-02-11,cascavel,CE,2303501.0,79.0
2021-02-11,caxias do sul,RS,4305108.0,84.0
2021-02-11,chapecó,SC,4204202.0,88.0
2021-02-11,conceição do almeida,BA,2908309.0,93.0
2021-02-11,corumbá,MS,5003207.0,138.0
2021-02-11,cruzeiro do sul,AC,1200203.0,492.0
2021-02-11,cuiabá,MT,5103403.0,98.0
2021-02-11,curitiba,PR,4106902.0,100.0
2021-02-11,dourados,MS,5003702.0,103.0
2021-02-11,feira de santana,BA,2910800.0,107.0
2021-02-11,fernando de noronha,PE,2605459.0,508.0
2021-02-11,florianópolis,SC,4205407.0,110.0
2021-02-11,fortaleza,CE,2304400.0,111.0
2021-02-11,foz do iguaçu,PR,4108304.0,140.0
2021-02-11,goiânia,GO,5208707.0,117.0
2021-02-11,guarapuava,PR,4109401.0,121.0
2021-02-11,ilhéus,BA,2913606.0,126.0
2021-02-11,imperatriz,MA,2105302.0,128.0
2021-02-11,itaituba,PA,1503606.0,541.0
2021-02-11,itajaí,SC,4208203.0,160.0
2021-02-11,jaguaruna,SC,4208807.0,551.0
2021-02-11,ji-paraná,RO,1100122.0,182.0
2021-02-11,jijoca de jericoacoara,CE,2307254.0,557.0
2021-02-11,joinville,SC,4209102.0,186.0
2021-02-11,joão pessoa,PB,2507507.0,185.0
2021-02-11,juazeiro do norte,CE,2307304.0,187.0
2021-02-11,juiz de fora,MG,3136702.0,189.0
2021-02-11,lages,SC,4209300.0,191.0
2021-02-11,lençóis,BA,2919306.0,569.0
2021-02-11,londrina,PR,4113700.0,199.0
2021-02-11,lábrea,AM,1302405.0,567.0
2021-02-11,macapá,AP,1600303.0,202.0
2021-02-11,macaé,RJ,3302403.0,201.0
2021-02-11,maceió,AL,2704302.0,203.0
2021-02-11,manaus,AM,1302603.0,206.0
2021-02-11,marabá,PA,1504208.0,208.0
2021-02-11,maringá,PR,4115200.0,211.0
2021-02-11,montes claros,MG,3143302.0,218.0
2021-02-11,mossoró,RN,2408003.0,220.0
2021-02-11,natal,RN,2408102.0,222.0
2021-02-11,oriximiná,PA,1505304.0,618.0
2021-02-11,palmas,TO,1721000.0,231.0
2021-02-11,parauapebas,PA,1505536.0,237.0
2021-02-11,parintins,AM,1303403.0,238.0
2021-02-11,parnaíba,PI,2207702.0,239.0
2021-02-11,passo fundo,RS,4314100.0,240.0
2021-02-11,patos,PB,2510808.0,244.0
2021-02-11,paulo afonso,BA,2924009.0,246.0
2021-02-11,petrolina,PE,2611101.0,253.0
2021-02-11,ponta grossa,PR,4119905.0,264.0
2021-02-11,porto alegre,RS,4314902.0,267.0
2021-02-11,porto seguro,BA,2925303.0,268.0
2021-02-11,porto velho,RO,1100205.0,269.0
2021-02-11,presidente prudente,SP,3541406.0,274.0
2021-02-11,recife,PE,2611606.0,278.0
2021-02-11,ribeirão preto,SP,3543402.0,281.0
2021-02-11,rio branco,AC,1200401.0,282.0
2021-02-11,rio verde,GO,5218805.0,287.0
2021-02-11,rio de janeiro,RJ,3304557.0,284.0
2021-02-11,rondonópolis,MT,5107602.0,289.0
2021-02-11,salvador,BA,2927408.0,291.0
2021-02-11,santarém,PA,1506807.0,298.0
2021-02-11,serra,ES,3205002.0,363.0
2021-02-11,sinop,MT,5107909.0,324.0
2021-02-11,sorriso,MT,5107925.0,725.0
2021-02-11,são josé do rio preto,SP,3549805.0,311.0
2021-02-11,são josé dos campos,SP,3549904.0,312.0
2021-02-11,são luís,MA,2111300.0,314.0
2021-02-11,são paulo,SP,3550308.0,316.0
2021-02-11,tefé,AM,1304203.0,734.0
2021-02-11,teixeira de freitas,BA,2931350.0,334.0
2021-02-11,teresina,PI,2211001.0,336.0
2021-02-11,três lagoas,MS,5008305.0,344.0
2021-02-11,uberaba,MG,3170107.0,351.0
2021-02-11,uberlândia,MG,3170206.0,352.0
2021-02-11,varginha,MG,3170701.0,358.0
2021-02-11,vilhena,RO,1100304.0,759.0
2021-02-11,vitória da conquista,BA,2933307.0,362.0
2021-02-12,altamira,PA,1500602.0,375.0
2021-02-12,angra dos reis,RJ,3300100.0,767.0
2021-02-12,aracaju,SE,2800308.0,19.0
2021-02-12,aracati,CE,2301109.0,388.0
2021-02-12,araguaína,TO,1702109.0,20.0
2021-02-12,barra do garças,MT,5101803.0,37.0
2021-02-12,barreiras,BA,2903201.0,38.0
2021-02-12,bauru,SP,3506003.0,40.0
2021-02-12,belo horizonte,MG,3106200.0,42.0
2021-02-12,belém,PA,1501402.0,41.0
2021-02-12,boa vista,RR,1400100.0,47.0
2021-02-12,bonito,PA,1501600.0,414.0
2021-02-12,brasília,DF,5300108.0,53.0
2021-02-12,cabo frio,RJ,3300704.0,56.0
2021-02-12,cacoal,RO,1100049.0,430.0
2021-02-12,caldas novas,GO,5204508.0,62.0
2021-02-12,campina grande,PB,2504009.0,65.0
2021-02-12,campo grande,AL,2701506.0,67.0
2021-02-12,cascavel,CE,2303501.0,79.0
2021-02-12,caxias do sul,RS,4305108.0,84.0
2021-02-12,chapecó,SC,4204202.0,88.0
2021-02-12,conceição do almeida,BA,2908309.0,93.0
2021-02-12,corumbá,MS,5003207.0,138.0
2021-02-12,cruzeiro do sul,AC,1200203.0,492.0
2021-02-12,cuiabá,MT,5103403.0,98.0
2021-02-12,curitiba,PR,4106902.0,100.0
2021-02-12,dourados,MS,5003702.0,103.0
2021-02-12,feira de santana,BA,2910800.0,107.0
2021-02-12,fernando de noronha,PE,2605459.0,508.0
2021-02-12,florianópolis,SC,4205407.0,110.0
2021-02-12,fortaleza,CE,2304400.0,111.0
2021-02-12,foz do iguaçu,PR,4108304.0,140.0
2021-02-12,goiânia,GO,5208707.0,117.0
2021-02-12,guarapuava,PR,4109401.0,121.0
2021-02-12,ilhéus,BA,2913606.0,126.0
2021-02-12,imperatriz,MA,2105302.0,128.0
2021-02-12,itaituba,PA,1503606.0,541.0
2021-02-12,itajaí,SC,4208203.0,160.0
2021-02-12,jaguaruna,SC,4208807.0,551.0
2021-02-12,ji-paraná,RO,1100122.0,182.0
2021-02-12,jijoca de jericoacoara,CE,2307254.0,557.0
2021-02-12,joinville,SC,4209102.0,186.0
2021-02-12,joão pessoa,PB,2507507.0,185.0
2021-02-12,juazeiro do norte,CE,2307304.0,187.0
2021-02-12,juiz de fora,MG,3136702.0,189.0
2021-02-12,lages,SC,4209300.0,191.0
2021-02-12,lençóis,BA,2919306.0,569.0
2021-02-12,londrina,PR,4113700.0,199.0
2021-02-12,lábrea,AM,1302405.0,567.0
2021-02-12,macapá,AP,1600303.0,202.0
2021-02-12,macaé,RJ,3302403.0,201.0
2021-02-12,maceió,AL,2704302.0,203.0
2021-02-12,manaus,AM,1302603.0,206.0
2021-02-12,marabá,PA,1504208.0,208.0
2021-02-12,maringá,PR,4115200.0,211.0
2021-02-12,montes claros,MG,3143302.0,218.0
2021-02-12,mossoró,RN,2408003.0,220.0
2021-02-12,natal,RN,2408102.0,222.0
2021-02-12,oriximiná,PA,1505304.0,618.0
2021-02-12,palmas,TO,1721000.0,231.0
2021-02-12,parauapebas,PA,1505536.0,237.0
2021-02-12,parintins,AM,1303403.0,238.0
2021-02-12,parnaíba,PI,2207702.0,239.0
2021-02-12,passo fundo,RS,4314100.0,240.0
2021-02-12,patos,PB,2510808.0,244.0
2021-02-12,paulo afonso,BA,2924009.0,246.0
2021-02-12,petrolina,PE,2611101.0,253.0
2021-02-12,ponta grossa,PR,4119905.0,264.0
2021-02-12,porto alegre,RS,4314902.0,267.0
2021-02-12,porto seguro,BA,2925303.0,268.0
2021-02-12,porto velho,RO,1100205.0,269.0
2021-02-12,presidente prudente,SP,3541406.0,274.0
2021-02-12,recife,PE,2611606.0,278.0
2021-02-12,ribeirão preto,SP,3543402.0,281.0
2021-02-12,rio branco,AC,1200401.0,282.0
2021-02-12,rio verde,GO,5218805.0,287.0
2021-02-12,rio de janeiro,RJ,3304557.0,284.0
2021-02-12,rondonópolis,MT,5107602.0,289.0
2021-02-12,salvador,BA,2927408.0,291.0
2021-02-12,santarém,PA,1506807.0,298.0
2021-02-12,serra,ES,3205002.0,363.0
2021-02-12,sinop,MT,5107909.0,324.0
2021-02-12,sorriso,MT,5107925.0,725.0
2021-02-12,são josé do rio preto,SP,3549805.0,311.0
2021-02-12,são josé dos campos,SP,3549904.0,312.0
2021-02-12,são luís,MA,2111300.0,314.0
2021-02-12,são paulo,SP,3550308.0,316.0
2021-02-12,tefé,AM,1304203.0,734.0
2021-02-12,teixeira de freitas,BA,2931350.0,334.0
2021-02-12,teresina,PI,2211001.0,336.0
2021-02-12,três lagoas,MS,5008305.0,344.0
2021-02-12,uberaba,MG,3170107.0,351.0
2021-02-12,uberlândia,MG,3170206.0,352.0
2021-02-12,varginha,MG,3170701.0,358.0
2021-02-12,vilhena,RO,1100304.0,759.0
2021-02-12,vitória da conquista,BA,2933307.0,362.0
2021-02-13,altamira,PA,1500602.0,375.0
2021-02-13,angra dos reis,RJ,3300100.0,767.0
2021-02-13,aracaju,SE,2800308.0,19.0
2021-02-13,aracati,CE,2301109.0,388.0
2021-02-13,araguaína,TO,1702109.0,20.0
2021-02-13,barra do garças,MT,5101803.0,37.0
2021-02-13,barreiras,BA,2903201.0,38.0
2021-02-13,bauru,SP,3506003.0,40.0
2021-02-13,belo horizonte,MG,3106200.0,42.0
2021-02-13,belém,PA,1501402.0,41.0
2021-02-13,boa vista,RR,1400100.0,47.0
2021-02-13,bonito,PA,1501600.0,414.0
2021-02-13,brasília,DF,5300108.0,53.0
2021-02-13,cabo frio,RJ,3300704.0,56.0
2021-02-13,cacoal,RO,1100049.0,430.0
2021-02-13,caldas novas,GO,5204508.0,62.0
2021-02-13,campina grande,PB,2504009.0,65.0
2021-02-13,campo grande,AL,2701506.0,67.0
2021-02-13,cascavel,CE,2303501.0,79.0
2021-02-13,caxias do sul,RS,4305108.0,84.0
2021-02-13,chapecó,SC,4204202.0,88.0
2021-02-13,conceição do almeida,BA,2908309.0,93.0
2021-02-13,corumbá,MS,5003207.0,138.0
2021-02-13,cruzeiro do sul,AC,1200203.0,492.0
2021-02-13,cuiabá,MT,5103403.0,98.0
2021-02-13,curitiba,PR,4106902.0,100.0
2021-02-13,dourados,MS,5003702.0,103.0
2021-02-13,feira de santana,BA,2910800.0,107.0
2021-02-13,fernando de noronha,PE,2605459.0,508.0
2021-02-13,florianópolis,SC,4205407.0,110.0
2021-02-13,fortaleza,CE,2304400.0,111.0
2021-02-13,foz do iguaçu,PR,4108304.0,140.0
2021-02-13,goiânia,GO,5208707.0,117.0
2021-02-13,guarapuava,PR,4109401.0,121.0
2021-02-13,ilhéus,BA,2913606.0,126.0
2021-02-13,imperatriz,MA,2105302.0,128.0
2021-02-13,itaituba,PA,1503606.0,541.0
2021-02-13,itajaí,SC,4208203.0,160.0
2021-02-13,jaguaruna,SC,4208807.0,551.0
2021-02-13,ji-paraná,RO,1100122.0,182.0
2021-02-13,jijoca de jericoacoara,CE,2307254.0,557.0
2021-02-13,joinville,SC,4209102.0,186.0
2021-02-13,joão pessoa,PB,2507507.0,185.0
2021-02-13,juazeiro do norte,CE,2307304.0,187.0
2021-02-13,juiz de fora,MG,3136702.0,189.0
2021-02-13,lages,SC,4209300.0,191.0
2021-02-13,lençóis,BA,2919306.0,569.0
2021-02-13,londrina,PR,4113700.0,199.0
2021-02-13,lábrea,AM,1302405.0,567.0
2021-02-13,macapá,AP,1600303.0,202.0
2021-02-13,macaé,RJ,3302403.0,201.0
2021-02-13,maceió,AL,2704302.0,203.0
2021-02-13,manaus,AM,1302603.0,206.0
2021-02-13,marabá,PA,1504208.0,208.0
2021-02-13,maringá,PR,4115200.0,211.0
2021-02-13,montes claros,MG,3143302.0,218.0
2021-02-13,mossoró,RN,2408003.0,220.0
2021-02-13,natal,RN,2408102.0,222.0
2021-02-13,oriximiná,PA,1505304.0,618.0
2021-02-13,palmas,TO,1721000.0,231.0
2021-02-13,parauapebas,PA,1505536.0,237.0
2021-02-13,parintins,AM,1303403.0,238.0
2021-02-13,parnaíba,PI,2207702.0,239.0
2021-02-13,passo fundo,RS,4314100.0,240.0
2021-02-13,patos,PB,2510808.0,244.0
2021-02-13,paulo afonso,BA,2924009.0,246.0
2021-02-13,petrolina,PE,2611101.0,253.0
2021-02-13,ponta grossa,PR,4119905.0,264.0
2021-02-13,porto alegre,RS,4314902.0,267.0
2021-02-13,porto seguro,BA,2925303.0,268.0
2021-02-13,porto velho,RO,1100205.0,269.0
2021-02-13,presidente prudente,SP,3541406.0,274.0
2021-02-13,recife,PE,2611606.0,278.0
2021-02-13,ribeirão preto,SP,3543402.0,281.0
2021-02-13,rio branco,AC,1200401.0,282.0
2021-02-13,rio verde,GO,5218805.0,287.0
2021-02-13,rio de janeiro,RJ,3304557.0,284.0
2021-02-13,rondonópolis,MT,5107602.0,289.0
2021-02-13,salvador,BA,2927408.0,291.0
2021-02-13,santarém,PA,1506807.0,298.0
2021-02-13,serra,ES,3205002.0,363.0
2021-02-13,sinop,MT,5107909.0,324.0
2021-02-13,sorriso,MT,5107925.0,725.0
2021-02-13,são josé do rio preto,SP,3549805.0,311.0
2021-02-13,são josé dos campos,SP,3549904.0,312.0
2021-02-13,são luís,MA,2111300.0,314.0
2021-02-13,são paulo,SP,3550308.0,316.0
2021-02-13,tefé,AM,1304203.0,734.0
2021-02-13,teixeira de freitas,BA,2931350.0,334.0
2021-02-13,teresina,PI,2211001.0,336.0
2021-02-13,três lagoas,MS,5008305.0,344.0
2021-02-13,uberaba,MG,3170107.0,351.0
2021-02-13,uberlândia,MG,3170206.0,352.0
2021-02-13,varginha,MG,3170701.0,358.0
2021-02-13,vilhena,RO,1100304.0,759.0
2021-02-13,vitória da conquista,BA,2933307.0,362.0
2021-02-14,altamira,PA,1500602.0,375.0
2021-02-14,angra dos reis,RJ,3300100.0,767.0
2021-02-14,aracaju,SE,2800308.0,19.0
2021-02-14,aracati,CE,2301109.0,388.0
2021-02-14,araguaína,TO,1702109.0,20.0
2021-02-14,barra do garças,MT,5101803.0,37.0
2021-02-14,barreiras,BA,2903201.0,38.0
2021-02-14,bauru,SP,3506003.0,40.0
2021-02-14,belo horizonte,MG,3106200.0,42.0
2021-02-14,belém,PA,1501402.0,41.0
2021-02-14,boa vista,RR,1400100.0,47.0
2021-02-14,bonito,PA,1501600.0,414.0
2021-02-14,brasília,DF,5300108.0,53.0
2021-02-14,cabo frio,RJ,3300704.0,56.0
2021-02-14,cacoal,RO,1100049.0,430.0
2021-02-14,caldas novas,GO,5204508.0,62.0
2021-02-14,campina grande,PB,2504009.0,65.0
2021-02-14,campo grande,AL,2701506.0,67.0
2021-02-14,cascavel,CE,2303501.0,79.0
2021-02-14,caxias do sul,RS,4305108.0,84.0
2021-02-14,chapecó,SC,4204202.0,88.0
2021-02-14,conceição do almeida,BA,2908309.0,93.0
2021-02-14,corumbá,MS,5003207.0,138.0
2021-02-14,cruzeiro do sul,AC,1200203.0,492.0
2021-02-14,cuiabá,MT,5103403.0,98.0
2021-02-14,curitiba,PR,4106902.0,100.0
2021-02-14,dourados,MS,5003702.0,103.0
2021-02-14,feira de santana,BA,2910800.0,107.0
2021-02-14,fernando de noronha,PE,2605459.0,508.0
2021-02-14,florianópolis,SC,4205407.0,110.0
2021-02-14,fortaleza,CE,2304400.0,111.0
2021-02-14,foz do iguaçu,PR,4108304.0,140.0
2021-02-14,goiânia,GO,5208707.0,117.0
2021-02-14,guarapuava,PR,4109401.0,121.0
2021-02-14,ilhéus,BA,2913606.0,126.0
2021-02-14,imperatriz,MA,2105302.0,128.0
2021-02-14,itaituba,PA,1503606.0,541.0
2021-02-14,itajaí,SC,4208203.0,160.0
2021-02-14,jaguaruna,SC,4208807.0,551.0
2021-02-14,ji-paraná,RO,1100122.0,182.0
2021-02-14,jijoca de jericoacoara,CE,2307254.0,557.0
2021-02-14,joinville,SC,4209102.0,186.0
2021-02-14,joão pessoa,PB,2507507.0,185.0
2021-02-14,juazeiro do norte,CE,2307304.0,187.0
2021-02-14,juiz de fora,MG,3136702.0,189.0
2021-02-14,lages,SC,4209300.0,191.0
2021-02-14,lençóis,BA,2919306.0,569.0
2021-02-14,londrina,PR,4113700.0,199.0
2021-02-14,lábrea,AM,1302405.0,567.0
2021-02-14,macapá,AP,1600303.0,202.0
2021-02-14,macaé,RJ,3302403.0,201.0
2021-02-14,maceió,AL,2704302.0,203.0
2021-02-14,manaus,AM,1302603.0,206.0
2021-02-14,marabá,PA,1504208.0,208.0
2021-02-14,maringá,PR,4115200.0,211.0
2021-02-14,montes claros,MG,3143302.0,218.0
2021-02-14,mossoró,RN,2408003.0,220.0
2021-02-14,natal,RN,2408102.0,222.0
2021-02-14,oriximiná,PA,1505304.0,618.0
2021-02-14,palmas,TO,1721000.0,231.0
2021-02-14,parauapebas,PA,1505536.0,237.0
2021-02-14,parintins,AM,1303403.0,238.0
2021-02-14,parnaíba,PI,2207702.0,239.0
2021-02-14,passo fundo,RS,4314100.0,240.0
2021-02-14,patos,PB,2510808.0,244.0
2021-02-14,paulo afonso,BA,2924009.0,246.0
2021-02-14,petrolina,PE,2611101.0,253.0
2021-02-14,ponta grossa,PR,4119905.0,264.0
2021-02-14,porto alegre,RS,4314902.0,267.0
2021-02-14,porto seguro,BA,2925303.0,268.0
2021-02-14,porto velho,RO,1100205.0,269.0
2021-02-14,presidente prudente,SP,3541406.0,274.0
2021-02-14,recife,PE,2611606.0,278.0
2021-02-14,ribeirão preto,SP,3543402.0,281.0
2021-02-14,rio branco,AC,1200401.0,282.0
2021-02-14,rio verde,GO,5218805.0,287.0
2021-02-14,rio de janeiro,RJ,3304557.0,284.0
2021-02-14,rondonópolis,MT,5107602.0,289.0
2021-02-14,salvador,BA,2927408.0,291.0
2021-02-14,santarém,PA,1506807.0,298.0
2021-02-14,serra,ES,3205002.0,363.0
2021-02-14,sinop,MT,5107909.0,324.0
2021-02-14,sorriso,MT,5107925.0,725.0
2021-02-14,são josé do rio preto,SP,3549805.0,311.0
2021-02-14,são josé dos campos,SP,3549904.0,312.0
2021-02-14,são luís,MA,2111300.0,314.0
2021-02-14,são paulo,SP,3550308.0,316.0
2021-02-14,tefé,AM,1304203.0,734.0
2021-02-14,teixeira de freitas,BA,2931350.0,334.0
2021-02-14,teresina,PI,2211001.0,336.0
2021-02-14,três lagoas,MS,5008305.0,344.0
2021-02-14,uberaba,MG,3170107.0,351.0
2021-02-14,uberlândia,MG,3170206.0,352.0
2021-02-14,varginha,MG,3170701.0,358.0
2021-02-14,vilhena,RO,1100304.0,759.0
2021-02-14,vitória da conquista,BA,2933307.0,362.0
2021-02-15,altamira,PA,1500602.0,375.0
2021-02-15,angra dos reis,RJ,3300100.0,767.0
2021-02-15,aracaju,SE,2800308.0,19.0
2021-02-15,aracati,CE,2301109.0,388.0
2021-02-15,araguaína,TO,1702109.0,20.0
2021-02-15,barra do garças,MT,5101803.0,37.0
2021-02-15,barreiras,BA,2903201.0,38.0
2021-02-15,bauru,SP,3506003.0,40.0
2021-02-15,belo horizonte,MG,3106200.0,42.0
2021-02-15,belém,PA,1501402.0,41.0
