,Datas,Cidades,Estados,Geocode
4643,2020-06-17,montividiu do norte,GO,5213772.0
4644,2020-06-17,mundo novo,GO,5214051.0
4645,2020-06-17,nortelândia,MT,5106000.0
4646,2020-06-17,nova iguaçu de goiás,GO,5214879.0
4647,2020-06-17,novorizonte,MG,3145372.0
4648,2020-06-17,paulo bento,RS,4314134.0
4649,2020-06-17,santa maria do salto,MG,3158102.0
4650,2020-06-17,santa tereza de goiás,GO,5219605.0
4651,2020-06-17,são josé do mantimento,MG,3163607.0
4652,2020-06-17,turiúba,SP,3555208.0
4653,2020-06-17,vila boa,GO,5222203.0
4654,2020-06-17,virgem da lapa,MG,3171600.0
4655,2020-06-18,acaiaca,MG,3100401.0
4656,2020-06-18,aguanil,MG,3100807.0
4657,2020-06-18,algodão de jandaíra,PB,2500577.0
4658,2020-06-18,americano do brasil,GO,5200852.0
4659,2020-06-18,bandeirantes,MS,5001508.0
4660,2020-06-18,cabeceira grande,MG,3109451.0
4661,2020-06-18,cerro azul,PR,4105201.0
4662,2020-06-18,dois irmãos das missões,RS,4306429.0
4663,2020-06-18,entre rios de minas,MG,3123908.0
4664,2020-06-18,fruta de leite,MG,3127073.0
4665,2020-06-18,iaras,SP,3519253.0
4666,2020-06-18,josenópolis,MG,3136579.0
4667,2020-06-18,josé gonçalves de minas,MG,3136520.0
4668,2020-06-18,juramento,MG,3136801.0
4669,2020-06-18,lindolfo collor,RS,4311627.0
4670,2020-06-18,manari,PE,2609154.0
4671,2020-06-18,manoel viana,RS,4311759.0
4672,2020-06-18,nova canaã do norte,MT,5106216.0
4673,2020-06-18,padre carvalho,MG,3146255.0
4674,2020-06-18,palma,MG,3146701.0
4675,2020-06-18,palmitinho,RS,4313805.0
4676,2020-06-18,panamá,GO,5216007.0
4677,2020-06-18,perolândia,GO,5216452.0
4678,2020-06-18,prados,MG,3152709.0
4679,2020-06-18,prudentópolis,PR,4120606.0
4680,2020-06-18,pérola d'oeste,PR,4119004.0
4681,2020-06-18,rio do campo,SC,4214508.0
4682,2020-06-18,rochedo,MS,5007505.0
4683,2020-06-18,serra dos aimorés,MG,3166709.0
4684,2020-06-18,são joão da lagoa,MG,3162252.0
4685,2020-06-18,são joão da ponte,MG,3162401.0
4686,2020-06-18,tanque do piauí,PI,2210979.0
4687,2020-06-19,alto feliz,RS,4300570.0
4688,2020-06-19,barra funda,RS,4301958.0
4689,2020-06-19,barra do chapéu,SP,3505351.0
4690,2020-06-19,bom retiro,SC,4202602.0
4691,2020-06-19,castanheira,MT,5102850.0
4692,2020-06-19,cândido godói,RS,4304309.0
4693,2020-06-19,espigão alto do iguaçu,PR,4107546.0
4694,2020-06-19,geminiano,PI,2204352.0
4695,2020-06-19,indiavaí,MT,5104500.0
4696,2020-06-19,ipê,RS,4310439.0
4697,2020-06-19,joão dias,RN,2405900.0
4698,2020-06-19,jumirim,SP,3525854.0
4699,2020-06-19,lajeado do bugre,RS,4311429.0
4700,2020-06-19,major gercino,SC,4210209.0
4701,2020-06-19,maracaí,SP,3528809.0
4702,2020-06-19,mira estrela,SP,3530003.0
4703,2020-06-19,mombuca,SP,3530904.0
4704,2020-06-19,monte castelo,SP,3531605.0
4705,2020-06-19,nova módica,MG,3144904.0
4706,2020-06-19,ouvidor,GO,5215504.0
4707,2020-06-19,pai pedro,MG,3146552.0
4708,2020-06-19,pajeú do piauí,PI,2207355.0
4709,2020-06-19,petrolina de goiás,GO,5216809.0
4710,2020-06-19,pontalina,GO,5217708.0
4711,2020-06-19,porteirão,GO,5218052.0
4712,2020-06-19,porto estrela,MT,5106851.0
4713,2020-06-19,rifaina,SP,3543600.0
4714,2020-06-19,rio das antas,SC,4214409.0
4715,2020-06-19,santa rosa do piauí,PI,2209377.0
4716,2020-06-19,santa terezinha,MT,5107776.0
4717,2020-06-19,serrinha dos pintos,RN,2413557.0
4718,2020-06-19,são gonçalo do gurguéia,PI,2209757.0
4719,2020-06-19,unistalda,RS,4322376.0
4720,2020-06-19,wall ferraz,PI,2211704.0
4721,2020-06-19,óleo,SP,3533809.0
4722,2020-06-20,alto taquari,MT,5100607.0
4723,2020-06-20,astorga,PR,4102109.0
4724,2020-06-20,bandeira,MG,3105202.0
4725,2020-06-20,bom jardim de minas,MG,3107505.0
4726,2020-06-20,bom sucesso,MG,3108008.0
4727,2020-06-20,caiçara,RS,4303400.0
4728,2020-06-20,central de minas,MG,3115706.0
4729,2020-06-20,congonhas do norte,MG,3118106.0
4730,2020-06-20,desterro de entre rios,MG,3121407.0
4731,2020-06-20,dores de campos,MG,3123007.0
4732,2020-06-20,engenho velho,RS,4306924.0
4733,2020-06-20,entre rios do oeste,PR,4107538.0
4734,2020-06-20,ewbank da câmara,MG,3125002.0
4735,2020-06-20,goiabeira,MG,3127370.0
4736,2020-06-20,guamiranga,PR,4108957.0
4737,2020-06-20,itapagipe,MG,3133402.0
4738,2020-06-20,ivaté,PR,4111555.0
4739,2020-06-20,manga,MG,3139300.0
4740,2020-06-20,natércia,MG,3144409.0
4741,2020-06-20,nova bandeirantes,MT,5106158.0
4742,2020-06-20,novo oriente do piauí,PI,2206902.0
4743,2020-06-20,pranchita,PR,4120358.0
4744,2020-06-20,presidente kubitschek,MG,3153301.0
4745,2020-06-20,quinta do sol,PR,4121109.0
4746,2020-06-20,rio negro,MS,5007307.0
4747,2020-06-20,rodeio bonito,RS,4315909.0
4748,2020-06-20,rubim,MG,3156601.0
4749,2020-06-20,salmourão,SP,3545100.0
4750,2020-06-20,santa albertina,SP,3545704.0
4751,2020-06-20,santana de mangueira,PB,2513505.0
4752,2020-06-20,santana do manhuaçu,MG,3158904.0
4753,2020-06-20,sem-peixe,MG,3165560.0
4754,2020-06-20,sengés,PR,4126306.0
4755,2020-06-20,são bento abade,MG,3160801.0
4756,2020-06-20,são josé do cerrito,SC,4216800.0
4757,2020-06-20,taciba,SP,3552908.0
4758,2020-06-20,três ranchos,GO,5221304.0
4759,2020-06-20,varjão,GO,5221908.0
4760,2020-06-21,brasilândia de minas,MG,3108552.0
4761,2020-06-21,cacequi,RS,4302907.0
4762,2020-06-21,cordisburgo,MG,3118908.0
4763,2020-06-21,cristais,MG,3120201.0
4764,2020-06-21,dom silvério,MG,3122702.0
4765,2020-06-21,iporã,PR,4110607.0
4766,2020-06-21,jaboti,PR,4111704.0
4767,2020-06-21,monsenhor paulo,MG,3142601.0
4768,2020-06-21,nova prata do iguaçu,PR,4117255.0
4769,2020-06-21,sabinópolis,MG,3156809.0
4770,2020-06-21,são joão evangelista,MG,3162807.0
4771,2020-06-21,vitória brasil,SP,3556958.0
4772,2020-06-22,aruanã,GO,5202502.0
4773,2020-06-22,berilo,MG,3106507.0
4774,2020-06-22,borrazópolis,PR,4103305.0
4775,2020-06-22,buriti de goiás,GO,5203939.0
4776,2020-06-22,cabo verde,MG,3109501.0
4777,2020-06-22,claraval,MG,3116407.0
4778,2020-06-22,coronel josé dias,PI,2202851.0
4779,2020-06-22,divinópolis de goiás,GO,5208301.0
4780,2020-06-22,itamarandiba,MG,3132503.0
4781,2020-06-22,matrinchã,GO,5212956.0
4782,2020-06-22,nova nazaré,MT,5106174.0
4783,2020-06-22,queluz,SP,3541901.0
4784,2020-06-22,sanclerlândia,GO,5219001.0
4785,2020-06-22,são josé do sul,RS,4318614.0
4786,2020-06-22,virginópolis,MG,3171808.0
4787,2020-06-23,barra d'alcântara,PI,2201176.0
4788,2020-06-23,brasilândia do sul,PR,4103370.0
4789,2020-06-23,campanário,MG,3110806.0
4790,2020-06-23,carneirinho,MG,3114550.0
4791,2020-06-23,chuvisca,RS,4305447.0
4792,2020-06-23,coronel barros,RS,4305871.0
4793,2020-06-23,cruzeiro da fortaleza,MG,3120706.0
4794,2020-06-23,eldorado,MS,5003751.0
4795,2020-06-23,flora rica,SP,3515806.0
4796,2020-06-23,itapirapuã paulista,SP,3522653.0
4797,2020-06-23,lacerdópolis,SC,4209201.0
4798,2020-06-23,major sales,RN,2407252.0
4799,2020-06-23,ouro verde do oeste,PR,4117453.0
4800,2020-06-23,pedregulho,SP,3537008.0
4801,2020-06-23,pedro osório,RS,4314209.0
4802,2020-06-23,perdigão,MG,3149705.0
4803,2020-06-23,picada café,RS,4314423.0
4804,2020-06-23,platina,SP,3539707.0
4805,2020-06-23,poço dantas,PB,2512036.0
4806,2020-06-23,pérola,PR,4118907.0
4807,2020-06-23,quevedos,RS,4315321.0
4808,2020-06-23,santa bárbara de goiás,GO,5219100.0
4809,2020-06-23,santa cruz de goiás,GO,5219209.0
4810,2020-06-23,santa rita do pardo,MS,5007554.0
4811,2020-06-23,sebastião barros,PI,2210623.0
4812,2020-06-23,sertão santana,RS,4320552.0
4813,2020-06-23,são cristóvão do sul,SC,4216057.0
4814,2020-06-23,são joão das missões,MG,3162450.0
4815,2020-06-24,areias,SP,3503505.0
4816,2020-06-24,augusto de lima,MG,3104809.0
4817,2020-06-24,brás pires,MG,3108701.0
4818,2020-06-24,clementina,SP,3511904.0
4819,2020-06-24,cocalinho,MT,5103106.0
4820,2020-06-24,flórida,PR,4108106.0
4821,2020-06-24,ivatuba,PR,4111605.0
4822,2020-06-24,josé da penha,RN,2406007.0
4823,2020-06-24,juruaia,MG,3136900.0
4824,2020-06-24,miguel leão,PI,2206308.0
4825,2020-06-24,narandiba,SP,3532207.0
4826,2020-06-24,porto amazonas,PR,4120101.0
4827,2020-06-24,rio dos cedros,SC,4214706.0
4828,2020-06-24,riversul,SP,3543501.0
4829,2020-06-24,santa rita do itueto,MG,3159506.0
4830,2020-06-24,senhora de oliveira,MG,3166006.0
4831,2020-06-24,suzanápolis,SP,3552551.0
4832,2020-06-25,aral moreira,MS,5001243.0
4833,2020-06-25,argirita,MG,3104403.0
4834,2020-06-25,cássia,MG,3115102.0
4835,2020-06-25,francisco dumont,MG,3126604.0
4836,2020-06-25,itarumã,GO,5211305.0
4837,2020-06-25,jequitaí,MG,3135605.0
4838,2020-06-25,marabá paulista,SP,3528700.0
4839,2020-06-25,mercedes,PR,4115853.0
4840,2020-06-25,novo horizonte do norte,MT,5106273.0
4841,2020-06-25,palmital,PR,4117800.0
4842,2020-06-25,ribeirão claro,PR,4121802.0
4843,2020-06-25,ribeirãozinho,MT,5107198.0
4844,2020-06-25,sabáudia,PR,4122701.0
4845,2020-06-25,santo antônio das missões,RS,4317707.0
4846,2020-06-26,alegria,RS,4300455.0
4847,2020-06-26,araguaiana,MT,5101001.0
4848,2020-06-26,cachoeira da prata,MG,3109600.0
4849,2020-06-26,chuí,RS,4305439.0
4850,2020-06-26,córrego danta,MG,3119807.0
4851,2020-06-26,datas,MG,3121001.0
4852,2020-06-26,felixlândia,MG,3125705.0
4853,2020-06-26,floraí,PR,4107801.0
4854,2020-06-26,fortaleza de minas,MG,3126307.0
4855,2020-06-26,ipiranga,PR,4110508.0
4856,2020-06-26,itaguari,GO,5210562.0
4857,2020-06-26,itueta,MG,3134103.0
4858,2020-06-26,montezuma,MG,3143450.0
4859,2020-06-26,morro agudo de goiás,GO,5213855.0
4860,2020-06-26,morro do pilar,MG,3143708.0
4861,2020-06-26,nacip raydan,MG,3144201.0
4862,2020-06-26,novo são joaquim,MT,5106281.0
4863,2020-06-26,olímpio noronha,MG,3145505.0
4864,2020-06-26,paineiras,MG,3146404.0
4865,2020-06-26,pains,MG,3146503.0
4866,2020-06-26,pejuçara,RS,4314308.0
4867,2020-06-26,reduto,MG,3154150.0
4868,2020-06-26,reserva do cabaçal,MT,5107156.0
4869,2020-06-26,romaria,MG,3156403.0
4870,2020-06-26,salto do céu,MT,5107750.0
4871,2020-06-26,santa izabel do oeste,PR,4123808.0
4872,2020-06-26,santa maria do suaçuí,MG,3158201.0
4873,2020-06-26,santo antônio do rio abaixo,MG,3160504.0
4874,2020-06-26,são bonifácio,SC,4215901.0
4875,2020-06-26,são jorge do ivaí,PR,4125308.0
4876,2020-06-26,são josé do goiabal,MG,3163409.0
4877,2020-06-26,são miguel das missões,RS,4319158.0
4878,2020-06-26,taquaraçu de minas,MG,3168309.0
4879,2020-06-26,tiros,MG,3168903.0
4880,2020-06-26,virgolândia,MG,3171907.0
4881,2020-06-26,volta grande,MG,3172103.0
4882,2020-06-27,aiuruoca,MG,3101201.0
4883,2020-06-27,alagoa,MG,3101300.0
4884,2020-06-27,angelândia,MG,3102852.0
4885,2020-06-27,antônio prado de minas,MG,3103108.0
4886,2020-06-27,aracitaba,MG,3103306.0
4887,2020-06-27,araponga,MG,3103702.0
4888,2020-06-27,araçaí,MG,3103207.0
4889,2020-06-27,araújos,MG,3103900.0
4890,2020-06-27,areado,MG,3104304.0
4891,2020-06-27,aricanduva,MG,3104452.0
4892,2020-06-27,baldim,MG,3105004.0
4893,2020-06-27,bandeira do sul,MG,3105301.0
4894,2020-06-27,berizal,MG,3106655.0
4895,2020-06-27,bertópolis,MG,3106606.0
4896,2020-06-27,bias fortes,MG,3106804.0
4897,2020-06-27,bom jesus da penha,MG,3107604.0
4898,2020-06-27,bonito de minas,MG,3108255.0
4899,2020-06-27,botumirim,MG,3108503.0
4900,2020-06-27,calmon,SC,4203154.0
4901,2020-06-27,camacho,MG,3110400.0
4902,2020-06-27,campo do meio,MG,3111309.0
4903,2020-06-27,canaã,MG,3111705.0
4904,2020-06-27,cantagalo,MG,3112059.0
4905,2020-06-27,capitão andrade,MG,3112653.0
4906,2020-06-27,caputira,MG,3112901.0
4907,2020-06-27,carmésia,MG,3113800.0
4908,2020-06-27,carvalhos,MG,3114808.0
4909,2020-06-27,casa grande,MG,3114907.0
4910,2020-06-27,catuti,MG,3115474.0
4911,2020-06-27,chapada gaúcha,MG,3116159.0
4912,2020-06-27,chapada do norte,MG,3116100.0
4913,2020-06-27,charrua,RS,4305371.0
4914,2020-06-27,claro dos poções,MG,3116506.0
4915,2020-06-27,coluna,MG,3116803.0
4916,2020-06-27,comendador gomes,MG,3116902.0
4917,2020-06-27,conceição da aparecida,MG,3117108.0
4918,2020-06-27,conceição de ipanema,MG,3117405.0
4919,2020-06-27,conceição do pará,MG,3117603.0
4920,2020-06-27,conquista,MG,3118205.0
4921,2020-06-27,consolação,MG,3118502.0
4922,2020-06-27,cordislândia,MG,3119005.0
4923,2020-06-27,coronel murta,MG,3119500.0
4924,2020-06-27,cristiano otoni,MG,3120409.0
4925,2020-06-27,cristália,MG,3120300.0
4926,2020-06-27,desterro do melo,MG,3121506.0
4927,2020-06-27,divinolândia de minas,MG,3122207.0
4928,2020-06-27,divisópolis,MG,3122454.0
4929,2020-06-27,dom viçoso,MG,3122801.0
4930,2020-06-27,dores do turvo,MG,3123304.0
4931,2020-06-27,fama,MG,3125200.0
4932,2020-06-27,felisburgo,MG,3125606.0
4933,2020-06-27,felício dos santos,MG,3125408.0
4934,2020-06-27,fernandes tourinho,MG,3125804.0
4935,2020-06-27,fortuna de minas,MG,3126406.0
4936,2020-06-27,franciscópolis,MG,3126752.0
4937,2020-06-27,fronteira dos vales,MG,3127057.0
4938,2020-06-27,funilândia,MG,3127206.0
4939,2020-06-27,gameleiras,MG,3127339.0
4940,2020-06-27,glaucilândia,MG,3127354.0
4941,2020-06-27,gonçalves,MG,3127404.0
4942,2020-06-27,grupiara,MG,3127909.0
4943,2020-06-27,guaraciaba,MG,3128204.0
4944,2020-06-27,guidoval,MG,3128808.0
4945,2020-06-27,gurinhatã,MG,3129103.0
4946,2020-06-27,ibertioga,MG,3129400.0
4947,2020-06-27,ibitiúra de minas,MG,3129905.0
4948,2020-06-27,indaiabira,MG,3130655.0
4949,2020-06-27,iomerê,SC,4207577.0
4950,2020-06-27,itacambira,MG,3132008.0
4951,2020-06-27,itambé do mato dentro,MG,3132800.0
4952,2020-06-27,itutinga,MG,3134509.0
4953,2020-06-27,jacobina do piauí,PI,2205151.0
4954,2020-06-27,jacuí,MG,3134806.0
4955,2020-06-27,jenipapo de minas,MG,3135456.0
4956,2020-06-27,jequeri,MG,3135506.0
4957,2020-06-27,josé raydan,MG,3136553.0
4958,2020-06-27,juvenília,MG,3136959.0
4959,2020-06-27,lagoa grande,MG,3137536.0
4960,2020-06-27,leandro ferreira,MG,3138302.0
4961,2020-06-27,leme do prado,MG,3138351.0
4962,2020-06-27,liberdade,MG,3138500.0
4963,2020-06-27,luislândia,MG,3138682.0
4964,2020-06-27,marilac,MG,3140100.0
4965,2020-06-27,marmelópolis,MG,3140407.0
4966,2020-06-27,mata,RS,4312104.0
4967,2020-06-27,mato verde,MG,3141009.0
4968,2020-06-27,matutina,MG,3141207.0
4969,2020-06-27,mendes pimentel,MG,3141504.0
4970,2020-06-27,mesópolis,SP,3529658.0
4971,2020-06-27,minduri,MG,3141900.0
4972,2020-06-27,mirandiba,PE,2609303.0
4973,2020-06-27,miravânia,MG,3142254.0
4974,2020-06-27,monjolos,MG,3142502.0
4975,2020-06-27,monte belo,MG,3143005.0
4976,2020-06-27,morada nova de minas,MG,3143500.0
4977,2020-06-27,natalândia,MG,3144375.0
4978,2020-06-27,oliveira fortes,MG,3145703.0
4979,2020-06-27,onça de pitangui,MG,3145802.0
4980,2020-06-27,ouro verde de minas,MG,3146206.0
4981,2020-06-27,painel,SC,4211892.0
4982,2020-06-27,paiva,MG,3146602.0
4983,2020-06-27,palmópolis,MG,3146750.0
4984,2020-06-27,passabém,MG,3147501.0
4985,2020-06-27,patis,MG,3147956.0
4986,2020-06-27,paula cândido,MG,3148301.0
4987,2020-06-27,paulistas,MG,3148400.0
4988,2020-06-27,pavão,MG,3148509.0
4989,2020-06-27,pedra bonita,MG,3148756.0
4990,2020-06-27,pedra do anta,MG,3148806.0
4991,2020-06-27,pedralva,MG,3149101.0
4992,2020-06-27,pedras de maria da cruz,MG,3149150.0
4993,2020-06-27,pedro teixeira,MG,3149408.0
4994,2020-06-27,pequeri,MG,3149507.0
4995,2020-06-27,pequi,MG,3149606.0
4996,2020-06-27,peçanha,MG,3148608.0
4997,2020-06-27,piau,MG,3150109.0
4998,2020-06-27,piedade de ponte nova,MG,3150208.0
4999,2020-06-27,ponto chique,MG,3152131.0
5000,2020-06-27,presidente bernardes,MG,3153103.0
5001,2020-06-27,prudente de morais,MG,3153608.0
5002,2020-06-27,quartel geral,MG,3153707.0
5003,2020-06-27,queluzito,MG,3153806.0
5004,2020-06-27,relvado,RS,4315453.0
5005,2020-06-27,ressaquinha,MG,3154408.0
5006,2020-06-27,rio branco do ivaí,PR,4122172.0
5007,2020-06-27,rio doce,MG,3155009.0
5008,2020-06-27,rio preto,MG,3155900.0
5009,2020-06-27,rio do prado,MG,3155108.0
5010,2020-06-27,ritápolis,MG,3156106.0
5011,2020-06-27,rochedo de minas,MG,3156205.0
5012,2020-06-27,roncador,PR,4122503.0
5013,2020-06-27,santa bárbara do monte verde,MG,3157278.0
5014,2020-06-27,santa cruz de salinas,MG,3157377.0
5015,2020-06-27,santa cruz do escalvado,MG,3157401.0
5016,2020-06-27,santa margarida do sul,RS,4316972.0
5017,2020-06-27,santa rita de caldas,MG,3159209.0
5018,2020-06-27,santa rita de ibitipoca,MG,3159407.0
5019,2020-06-27,santa rita de minas,MG,3159357.0
5020,2020-06-27,santana do garambéu,MG,3158706.0
5021,2020-06-27,santana do jacaré,MG,3158805.0
5022,2020-06-27,santana do riacho,MG,3159001.0
5023,2020-06-27,santana dos montes,MG,3159100.0
5024,2020-06-27,santo antônio do grama,MG,3160108.0
5025,2020-06-27,santo antônio do itambé,MG,3160207.0
5026,2020-06-27,sapucaí-mirim,MG,3165404.0
5027,2020-06-27,sericita,MG,3166303.0
5028,2020-06-27,seritinga,MG,3166402.0
5029,2020-06-27,serra azul de minas,MG,3166501.0
5030,2020-06-27,setubinha,MG,3165552.0
5031,2020-06-27,soledade de minas,MG,3167806.0
5032,2020-06-27,são francisco de sales,MG,3161304.0
5033,2020-06-27,são josé da varginha,MG,3163102.0
5034,2020-06-27,são josé do alegre,MG,3163201.0
5035,2020-06-27,são josé do jacuri,MG,3163508.0
5036,2020-06-27,são joão da varjota,PI,2209955.0
5037,2020-06-27,são joão do pacuí,MG,3162658.0
5038,2020-06-27,são pedro da união,MG,3163904.0
5039,2020-06-27,são pedro dos ferros,MG,3164001.0
5040,2020-06-27,são sebastião da bela vista,MG,3164407.0
5041,2020-06-27,são sebastião do rio verde,MG,3164902.0
5042,2020-06-27,tapiraí,MG,3168200.0
5043,2020-06-27,tarumirim,MG,3168408.0
5044,2020-06-27,tavares,RS,4321352.0
5045,2020-06-27,tocos do moji,MG,3169059.0
5046,2020-06-27,três coroas,RS,4321709.0
5047,2020-06-27,tumiritinga,MG,3169505.0
5048,2020-06-27,tuparendi,RS,4322301.0
5049,2020-06-27,turvolândia,MG,3169802.0
5050,2020-06-27,umburatiba,MG,3170305.0
5051,2020-06-27,união da serra,RS,4322350.0
5052,2020-06-27,vargem bonita,MG,3170602.0
5053,2020-06-27,veredinha,MG,3171071.0
5054,2020-06-27,vermelho novo,MG,3171154.0
5055,2020-06-27,veríssimo,MG,3171105.0
5056,2020-06-27,virgínia,MG,3171709.0
5057,2020-06-27,água boa,MG,3100609.0
5058,2020-06-28,antônio almeida,PI,2200806.0
5059,2020-06-28,lucianópolis,SP,3527504.0
5060,2020-06-28,porto vitória,PR,4120309.0
5061,2020-06-28,rafael fernandes,RN,2410504.0
5062,2020-06-28,são jorge d'oeste,PR,4125209.0
5063,2020-06-28,água nova,RN,2400406.0
5064,2020-06-29,alto horizonte,GO,5200555.0
5065,2020-06-29,celso ramos,SC,4204152.0
5066,2020-06-29,coronel sapucaia,MS,5003157.0
5067,2020-06-29,cristianópolis,GO,5206305.0
5068,2020-06-29,dezesseis de novembro,RS,4306353.0
5069,2020-06-29,fazenda nova,GO,5207600.0
5070,2020-06-29,jurema,PI,2205532.0
5071,2020-06-29,nova esperança do sudoeste,PR,4116950.0
5072,2020-06-29,palmelo,GO,5215801.0
5073,2020-06-29,são félix do piauí,PI,2209609.0
5074,2020-06-29,são pedro das missões,RS,4319364.0
5075,2020-06-29,tapira,PR,4126900.0
5076,2020-06-30,arapuã,PR,4101655.0
5077,2020-06-30,cambira,PR,4103800.0
5078,2020-06-30,campos verdes,GO,5204953.0
5079,2020-06-30,itambé,PR,4111100.0
5080,2020-06-30,ivorá,RS,4310751.0
5081,2020-06-30,munhoz de melo,PR,4116307.0
5082,2020-06-30,nova tebas,PR,4117271.0
5083,2020-06-30,oscar bressane,SP,3534500.0
5084,2020-06-30,ourizona,PR,4117404.0
5085,2020-06-30,paquetá,PI,2207553.0
5086,2020-06-30,princesa,SC,4214151.0
5087,2020-06-30,riacho de santana,RN,2410801.0
5088,2020-06-30,sandovalina,SP,3545506.0
5089,2020-06-30,santa cruz dos milagres,PI,2209153.0
5090,2020-06-30,santo expedito do sul,RS,4317954.0
5091,2020-06-30,são domingos,PB,2513968.0
5092,2020-06-30,são jerônimo da serra,PR,4124707.0
5093,2020-06-30,são miguel do fidalgo,PI,2210391.0
5094,2020-06-30,teresina de goiás,GO,5221080.0
5095,2020-06-30,tesouro,MT,5108105.0
5096,2020-06-30,vila propício,GO,5222302.0
5097,2020-07-01,fortaleza dos valos,RS,4308458.0
5098,2020-07-01,iporanga,SP,3521200.0
5099,2020-07-01,nossa senhora das graças,PR,4116406.0
5100,2020-07-01,perobal,PR,4118857.0
5101,2020-07-01,pinhalão,PR,4119202.0
5102,2020-07-01,rio quente,GO,5218789.0
5103,2020-07-01,são jorge do patrocínio,PR,4125357.0
5104,2020-07-01,são pedro do butiá,RS,4319372.0
5105,2020-07-01,vitor meireles,SC,4219358.0
5106,2020-07-02,barra do guarita,RS,4301859.0
5107,2020-07-02,boqueirão do leão,RS,4302451.0
5108,2020-07-02,campina das missões,RS,4303707.0
5109,2020-07-02,conceição do canindé,PI,2202802.0
5110,2020-07-02,figueirão,MS,5003900.0
5111,2020-07-02,orindiúva,SP,3534203.0
5112,2020-07-02,santo antônio do paraíso,PR,4124301.0
5113,2020-07-02,são joão do polêsine,RS,4318432.0
5114,2020-07-02,são pedro do ivaí,PR,4125803.0
5115,2020-07-02,tamboril do piauí,PI,2210953.0
5116,2020-07-02,witmarsum,SC,4219408.0
5117,2020-07-03,aroeiras do itaim,PI,2200954.0
5118,2020-07-03,barão do triunfo,RS,4301750.0
5119,2020-07-03,canitar,SP,3510153.0
5120,2020-07-03,heitoraí,GO,5209606.0
5121,2020-07-03,nantes,SP,3532157.0
5122,2020-07-03,nova laranjeiras,PR,4117057.0
5123,2020-07-03,ouro verde,SP,3534807.0
5124,2020-07-03,riozinho,RS,4315750.0
5125,2020-07-03,sebastião leal,PI,2210631.0
5126,2020-07-03,sobradinho,RS,4320701.0
5127,2020-07-04,araguainha,MT,5101209.0
5128,2020-07-04,barra do jacaré,PR,4102703.0
5129,2020-07-04,belmonte,SC,4202156.0
5130,2020-07-04,brejo do piauí,PI,2201988.0
5131,2020-07-04,cerro grande,RS,4305157.0
5132,2020-07-04,frei rogério,SC,4205555.0
5133,2020-07-04,ibiam,SC,4206751.0
5134,2020-07-04,mambaí,GO,5212709.0
5135,2020-07-04,nioaque,MS,5005806.0
5136,2020-07-04,nova cantu,PR,4116802.0
5137,2020-07-04,nova santa rosa,PR,4117222.0
5138,2020-07-04,novo itacolomi,PR,4117297.0
5139,2020-07-04,pirapó,RS,4314555.0
5140,2020-07-04,taquaruçu do sul,RS,4321329.0
5141,2020-07-05,farol,PR,4107553.0
5142,2020-07-05,japorã,MS,5004809.0
5143,2020-07-05,pedro gomes,MS,5006408.0
5144,2020-07-05,rubinéia,SP,3544509.0
5145,2020-07-05,sete quedas,MS,5007703.0
